,year,month,date_of_month,day_of_week,births
1929,2005,4,13,3,12452
1930,2005,4,14,4,12976
1931,2005,4,15,5,13063
1932,2005,4,16,6,8291
1933,2005,4,17,7,7214
1934,2005,4,18,1,12023
1935,2005,4,19,2,13197
1936,2005,4,20,3,13120
1937,2005,4,21,4,12978
1938,2005,4,22,5,12543
1939,2005,4,23,6,8244
1940,2005,4,24,7,7267
1941,2005,4,25,1,12002
1942,2005,4,26,2,13157
1943,2005,4,27,3,12929
1944,2005,4,28,4,12822
1945,2005,4,29,5,12342
1946,2005,4,30,6,8280
1947,2005,5,1,7,7230
1948,2005,5,2,1,11980
1949,2005,5,3,2,13079
1950,2005,5,4,3,12841
1951,2005,5,5,4,14357
1952,2005,5,6,5,12496
1953,2005,5,7,6,8204
1954,2005,5,8,7,7349
1955,2005,5,9,1,12155
1956,2005,5,10,2,13299
1957,2005,5,11,3,12762
1958,2005,5,12,4,13251
1959,2005,5,13,5,11803
1960,2005,5,14,6,8610
1961,2005,5,15,7,7515
1962,2005,5,16,1,12307
1963,2005,5,17,2,13659
1964,2005,5,18,3,13378
1965,2005,5,19,4,13114
1966,2005,5,20,5,13007
1967,2005,5,21,6,8490
1968,2005,5,22,7,7386
1969,2005,5,23,1,12445
1970,2005,5,24,2,13740
1971,2005,5,25,3,13793
1972,2005,5,26,4,13654
1973,2005,5,27,5,13378
1974,2005,5,28,6,8688
1975,2005,5,29,7,7270
1976,2005,5,30,1,7886
1977,2005,5,31,2,12610
1978,2005,6,1,3,14054
1979,2005,6,2,4,13666
1980,2005,6,3,5,13483
1981,2005,6,4,6,8686
1982,2005,6,5,7,7791
1983,2005,6,6,1,12363
1984,2005,6,7,2,13481
1985,2005,6,8,3,13138
1986,2005,6,9,4,13422
1987,2005,6,10,5,13230
1988,2005,6,11,6,8621
1989,2005,6,12,7,7487
1990,2005,6,13,1,11843
1991,2005,6,14,2,13815
1992,2005,6,15,3,13261
1993,2005,6,16,4,13033
1994,2005,6,17,5,12821
1995,2005,6,18,6,8573
1996,2005,6,19,7,7522
1997,2005,6,20,1,12332
1998,2005,6,21,2,13439
1999,2005,6,22,3,13342
2000,2005,6,23,4,13458
2001,2005,6,24,5,13032
2002,2005,6,25,6,8737
2003,2005,6,26,7,7603
2004,2005,6,27,1,12488
2005,2005,6,28,2,13813
2006,2005,6,29,3,14039
2007,2005,6,30,4,14003
2008,2005,7,1,5,13759
2009,2005,7,2,6,8862
2010,2005,7,3,7,7668
2011,2005,7,4,1,7733
2012,2005,7,5,2,12847
2013,2005,7,6,3,14562
2014,2005,7,7,4,14627
2015,2005,7,8,5,14136
2016,2005,7,9,6,9189
2017,2005,7,10,7,7829
2018,2005,7,11,1,12626
2019,2005,7,12,2,13884
2020,2005,7,13,3,13431
2021,2005,7,14,4,14038
2022,2005,7,15,5,13685
2023,2005,7,16,6,9036
2024,2005,7,17,7,7793
2025,2005,7,18,1,12698
2026,2005,7,19,2,13791
2027,2005,7,20,3,13603
2028,2005,7,21,4,13870
2029,2005,7,22,5,13390
2030,2005,7,23,6,8916
2031,2005,7,24,7,7762
2032,2005,7,25,1,12651
2033,2005,7,26,2,13671
2034,2005,7,27,3,13528
2035,2005,7,28,4,13621
2036,2005,7,29,5,13260
2037,2005,7,30,6,8987
2038,2005,7,31,7,7743
2039,2005,8,1,1,12415
2040,2005,8,2,2,13730
2041,2005,8,3,3,13350
2042,2005,8,4,4,13511
2043,2005,8,5,5,13413
2044,2005,8,6,6,8820
2045,2005,8,7,7,7662
2046,2005,8,8,1,12553
2047,2005,8,9,2,13893
2048,2005,8,10,3,13593
2049,2005,8,11,4,14011
2050,2005,8,12,5,13610
2051,2005,8,13,6,9049
2052,2005,8,14,7,7867
2053,2005,8,15,1,12740
2054,2005,8,16,2,13998
2055,2005,8,17,3,13801
2056,2005,8,18,4,14009
2057,2005,8,19,5,13365
2058,2005,8,20,6,9118
2059,2005,8,21,7,7776
2060,2005,8,22,1,12487
2061,2005,8,23,2,13739
2062,2005,8,24,3,13569
2063,2005,8,25,4,13824
2064,2005,8,26,5,13327
2065,2005,8,27,6,8952
2066,2005,8,28,7,7743
2067,2005,8,29,1,12711
2068,2005,8,30,2,13933
2069,2005,8,31,3,13898
2070,2005,9,1,4,14160
2071,2005,9,2,5,13904
2072,2005,9,3,6,9128
2073,2005,9,4,7,7931
2074,2005,9,5,1,8116
2075,2005,9,6,2,13124
2076,2005,9,7,3,14744
2077,2005,9,8,4,14740
2078,2005,9,9,5,14505
2079,2005,9,10,6,9565
2080,2005,9,11,7,8041
2081,2005,9,12,1,13189
2082,2005,9,13,2,13951
2083,2005,9,14,3,14160
2084,2005,9,15,4,14263
2085,2005,9,16,5,14189
2086,2005,9,17,6,9459
2087,2005,9,18,7,8262
2088,2005,9,19,1,13460
2089,2005,9,20,2,14590
2090,2005,9,21,3,14203
2091,2005,9,22,4,13973
2092,2005,9,23,5,13776
2093,2005,9,24,6,9207
2094,2005,9,25,7,8028
2095,2005,9,26,1,12952
2096,2005,9,27,2,13955
2097,2005,9,28,3,13785
2098,2005,9,29,4,13540
2099,2005,9,30,5,13454
2100,2005,10,1,6,8820
2101,2005,10,2,7,7841
2102,2005,10,3,1,12816
2103,2005,10,4,2,13449
2104,2005,10,5,3,13488
2105,2005,10,6,4,13552
2106,2005,10,7,5,13056
2107,2005,10,8,6,8846
2108,2005,10,9,7,7508
2109,2005,10,10,1,12298
2110,2005,10,11,2,13256
2111,2005,10,12,3,13191
2112,2005,10,13,4,12922
2113,2005,10,14,5,13087
2114,2005,10,15,6,8733
2115,2005,10,16,7,7432
2116,2005,10,17,1,12230
2117,2005,10,18,2,13442
2118,2005,10,19,3,12932
2119,2005,10,20,4,13267
2120,2005,10,21,5,12828
2121,2005,10,22,6,8568
2122,2005,10,23,7,7371
2123,2005,10,24,1,12012
2124,2005,10,25,2,13351
2125,2005,10,26,3,12798
2126,2005,10,27,4,13273
2127,2005,10,28,5,12619
2128,2005,10,29,6,8509
2129,2005,10,30,7,7459
2130,2005,10,31,1,10207
2131,2005,11,1,2,13682
2132,2005,11,2,3,13275
2133,2005,11,3,4,13284
2134,2005,11,4,5,12928
2135,2005,11,5,6,8675
2136,2005,11,6,7,7565
2137,2005,11,7,1,12176
2138,2005,11,8,2,13678
2139,2005,11,9,3,13208
2140,2005,11,10,4,13227
2141,2005,11,11,5,12584
2142,2005,11,12,6,8333
2143,2005,11,13,7,7420
2144,2005,11,14,1,12164
2145,2005,11,15,2,13549
2146,2005,11,16,3,13113
2147,2005,11,17,4,13280
2148,2005,11,18,5,13153
2149,2005,11,19,6,8481
2150,2005,11,20,7,7594
2151,2005,11,21,1,13399
2152,2005,11,22,2,14175
2153,2005,11,23,3,12202
2154,2005,11,24,4,7267
2155,2005,11,25,5,9090
2156,2005,11,26,6,7848
2157,2005,11,27,7,7197
2158,2005,11,28,1,12716
2159,2005,11,29,2,13743
2160,2005,11,30,3,13176
2161,2005,12,1,4,13210
2162,2005,12,2,5,12599
2163,2005,12,3,6,8241
2164,2005,12,4,7,7297
2165,2005,12,5,1,12106
2166,2005,12,6,2,13249
2167,2005,12,7,3,13017
2168,2005,12,8,4,13048
2169,2005,12,9,5,12391
2170,2005,12,10,6,8401
2171,2005,12,11,7,7368
2172,2005,12,12,1,12494
2173,2005,12,13,2,13323
2174,2005,12,14,3,13768
2175,2005,12,15,4,13586
2176,2005,12,16,5,13320
2177,2005,12,17,6,8701
2178,2005,12,18,7,7617
2179,2005,12,19,1,13410
2180,2005,12,20,2,14659
2181,2005,12,21,3,14159
2182,2005,12,22,4,12877
2183,2005,12,23,5,10642
2184,2005,12,24,6,7256
2185,2005,12,25,7,6224
2186,2005,12,26,1,8505
2187,2005,12,27,2,13056
2188,2005,12,28,3,14381
2189,2005,12,29,4,13972
2190,2005,12,30,5,13208
2191,2005,12,31,6,8635
2192,2006,1,1,7,7137
2193,2006,1,2,1,8198
2194,2006,1,3,2,11992
2195,2006,1,4,3,12966
2196,2006,1,5,4,13117
2197,2006,1,6,5,13071
2198,2006,1,7,6,8546
2199,2006,1,8,7,7409
2200,2006,1,9,1,11809
2201,2006,1,10,2,12992
2202,2006,1,11,3,12844
2203,2006,1,12,4,13309
2204,2006,1,13,5,11994
2205,2006,1,14,6,8628
2206,2006,1,15,7,7312
2207,2006,1,16,1,11477
2208,2006,1,17,2,13018
2209,2006,1,18,3,13079
2210,2006,1,19,4,13125
2211,2006,1,20,5,13040
2212,2006,1,21,6,8408
2213,2006,1,22,7,7442
2214,2006,1,23,1,12102
2215,2006,1,24,2,12983
2216,2006,1,25,3,12911
2217,2006,1,26,4,13044
2218,2006,1,27,5,12917
2219,2006,1,28,6,8439
2220,2006,1,29,7,7572
2221,2006,1,30,1,12150
2222,2006,1,31,2,12945
2223,2006,2,1,3,12960
2224,2006,2,2,4,13231
2225,2006,2,3,5,13089
2226,2006,2,4,6,8647
2227,2006,2,5,7,7506
2228,2006,2,6,1,12302
2229,2006,2,7,2,13555
2230,2006,2,8,3,13057
2231,2006,2,9,4,13232
2232,2006,2,10,5,13298
2233,2006,2,11,6,8702
2234,2006,2,12,7,7404
2235,2006,2,13,1,11955
2236,2006,2,14,2,13886
2237,2006,2,15,3,13424
2238,2006,2,16,4,13303
2239,2006,2,17,5,13218
2240,2006,2,18,6,8738
2241,2006,2,19,7,7577
2242,2006,2,20,1,11466
2243,2006,2,21,2,13172
2244,2006,2,22,3,13341
2245,2006,2,23,4,13280
2246,2006,2,24,5,12832
2247,2006,2,25,6,8557
2248,2006,2,26,7,7400
2249,2006,2,27,1,12080
2250,2006,2,28,2,13223
2251,2006,3,1,3,13422
2252,2006,3,2,4,13210
2253,2006,3,3,5,13212
2254,2006,3,4,6,8682
2255,2006,3,5,7,7440
2256,2006,3,6,1,12361
2257,2006,3,7,2,13248
2258,2006,3,8,3,13427
2259,2006,3,9,4,13305
2260,2006,3,10,5,13162
2261,2006,3,11,6,8602
2262,2006,3,12,7,7558
2263,2006,3,13,1,11742
2264,2006,3,14,2,13358
2265,2006,3,15,3,13183
2266,2006,3,16,4,13125
2267,2006,3,17,5,13003
2268,2006,3,18,6,8757
2269,2006,3,19,7,7355
2270,2006,3,20,1,12335
2271,2006,3,21,2,13378
2272,2006,3,22,3,13027
2273,2006,3,23,4,13042
2274,2006,3,24,5,12874
2275,2006,3,25,6,8381
2276,2006,3,26,7,7403
2277,2006,3,27,1,12095
2278,2006,3,28,2,13246
2279,2006,3,29,3,13114
2280,2006,3,30,4,13067
2281,2006,3,31,5,12406
2282,2006,4,1,6,8268
2283,2006,4,2,7,7271
2284,2006,4,3,1,12398
2285,2006,4,4,2,13287
2286,2006,4,5,3,13348
2287,2006,4,6,4,13069
2288,2006,4,7,5,12922
2289,2006,4,8,6,8333
2290,2006,4,9,7,7314
2291,2006,4,10,1,12233
2292,2006,4,11,2,13504
2293,2006,4,12,3,13120
2294,2006,4,13,4,12853
2295,2006,4,14,5,12139
2296,2006,4,15,6,8227
2297,2006,4,16,7,7030
2298,2006,4,17,1,11897
2299,2006,4,18,2,13415
2300,2006,4,19,3,12979
2301,2006,4,20,4,13157
2302,2006,4,21,5,12776
2303,2006,4,22,6,8397
2304,2006,4,23,7,7141
2305,2006,4,24,1,12164
2306,2006,4,25,2,13238
2307,2006,4,26,3,13011
2308,2006,4,27,4,13120
2309,2006,4,28,5,12562
2310,2006,4,29,6,8287
2311,2006,4,30,7,7127
2312,2006,5,1,1,12248
2313,2006,5,2,2,13242
2314,2006,5,3,3,13059
2315,2006,5,4,4,12941
2316,2006,5,5,5,12983
2317,2006,5,6,6,8297
2318,2006,5,7,7,7343
2319,2006,5,8,1,12355
2320,2006,5,9,2,13100
2321,2006,5,10,3,13079
2322,2006,5,11,4,12921
2323,2006,5,12,5,12685
2324,2006,5,13,6,8260
2325,2006,5,14,7,7288
2326,2006,5,15,1,12476
2327,2006,5,16,2,13630
2328,2006,5,17,3,13444
2329,2006,5,18,4,13274
2330,2006,5,19,5,12731
2331,2006,5,20,6,8624
2332,2006,5,21,7,7473
2333,2006,5,22,1,12775
2334,2006,5,23,2,13827
2335,2006,5,24,3,13544
2336,2006,5,25,4,14074
2337,2006,5,26,5,13355
2338,2006,5,27,6,8883
2339,2006,5,28,7,7651
2340,2006,5,29,1,8099
2341,2006,5,30,2,13051
2342,2006,5,31,3,14189
2343,2006,6,1,4,14257
2344,2006,6,2,5,13772
2345,2006,6,3,6,8878
2346,2006,6,4,7,7834
2347,2006,6,5,1,13004
2348,2006,6,6,2,11661
2349,2006,6,7,3,13693
2350,2006,6,8,4,14137
2351,2006,6,9,5,13203
2352,2006,6,10,6,8619
2353,2006,6,11,7,7653
2354,2006,6,12,1,12652
2355,2006,6,13,2,13378
2356,2006,6,14,3,13800
2357,2006,6,15,4,13765
2358,2006,6,16,5,13461
2359,2006,6,17,6,8892
2360,2006,6,18,7,7902
2361,2006,6,19,1,12869
2362,2006,6,20,2,14021
2363,2006,6,21,3,13586
2364,2006,6,22,4,13722
2365,2006,6,23,5,13136
2366,2006,6,24,6,8740
2367,2006,6,25,7,7727
2368,2006,6,26,1,12660
2369,2006,6,27,2,14119
2370,2006,6,28,3,14246
2371,2006,6,29,4,14218
2372,2006,6,30,5,14010
2373,2006,7,1,6,9285
2374,2006,7,2,7,7817
2375,2006,7,3,1,11867
2376,2006,7,4,2,9083
2377,2006,7,5,3,13124
2378,2006,7,6,4,15007
2379,2006,7,7,5,14580
2380,2006,7,8,6,9526
2381,2006,7,9,7,8088
2382,2006,7,10,1,13306
2383,2006,7,11,2,14413
2384,2006,7,12,3,13919
2385,2006,7,13,4,13926
2386,2006,7,14,5,14174
2387,2006,7,15,6,9477
2388,2006,7,16,7,8150
2389,2006,7,17,1,13454
2390,2006,7,18,2,14456
2391,2006,7,19,3,14019
2392,2006,7,20,4,14239
2393,2006,7,21,5,14195
2394,2006,7,22,6,9219
2395,2006,7,23,7,8156
2396,2006,7,24,1,13075
2397,2006,7,25,2,14387
2398,2006,7,26,3,14093
2399,2006,7,27,4,14270
2400,2006,7,28,5,13912
2401,2006,7,29,6,9332
2402,2006,7,30,7,8105
2403,2006,7,31,1,12791
2404,2006,8,1,2,14537
2405,2006,8,2,3,14114
2406,2006,8,3,4,14093
2407,2006,8,4,5,13899
2408,2006,8,5,6,9441
2409,2006,8,6,7,7881
2410,2006,8,7,1,13112
2411,2006,8,8,2,14507
2412,2006,8,9,3,14277
2413,2006,8,10,4,14331
2414,2006,8,11,5,13975
2415,2006,8,12,6,9401
2416,2006,8,13,7,7979
2417,2006,8,14,1,13313
2418,2006,8,15,2,14570
2419,2006,8,16,3,14330
2420,2006,8,17,4,14355
2421,2006,8,18,5,13864
2422,2006,8,19,6,9509
2423,2006,8,20,7,8217
2424,2006,8,21,1,13236
2425,2006,8,22,2,14433
2426,2006,8,23,3,14360
2427,2006,8,24,4,14109
2428,2006,8,25,5,13921
2429,2006,8,26,6,9313
2430,2006,8,27,7,8144
2431,2006,8,28,1,13433
2432,2006,8,29,2,14688
2433,2006,8,30,3,14466
2434,2006,8,31,4,14391
2435,2006,9,1,5,14458
2436,2006,9,2,6,9426
2437,2006,9,3,7,8162
2438,2006,9,4,1,8298
2439,2006,9,5,2,13654
2440,2006,9,6,3,15391
2441,2006,9,7,4,15454
2442,2006,9,8,5,15018
2443,2006,9,9,6,9759
2444,2006,9,10,7,8407
2445,2006,9,11,1,12868
2446,2006,9,12,2,15078
2447,2006,9,13,3,14769
2448,2006,9,14,4,15099
2449,2006,9,15,5,14762
2450,2006,9,16,6,9648
2451,2006,9,17,7,8701
2452,2006,9,18,1,13958
2453,2006,9,19,2,15205
2454,2006,9,20,3,14850
2455,2006,9,21,4,14965
2456,2006,9,22,5,14708
2457,2006,9,23,6,9815
2458,2006,9,24,7,8371
2459,2006,9,25,1,13740
2460,2006,9,26,2,14912
2461,2006,9,27,3,14465
2462,2006,9,28,4,14281
2463,2006,9,29,5,13828
2464,2006,9,30,6,9154
2465,2006,10,1,7,8263
2466,2006,10,2,1,13109
2467,2006,10,3,2,14550
2468,2006,10,4,3,14214
2469,2006,10,5,4,14212
2470,2006,10,6,5,13829
2471,2006,10,7,6,9015
2472,2006,10,8,7,7940
2473,2006,10,9,1,12796
2474,2006,10,10,2,14480
2475,2006,10,11,3,14086
2476,2006,10,12,4,13985
2477,2006,10,13,5,12628
2478,2006,10,14,6,8804
2479,2006,10,15,7,7757
2480,2006,10,16,1,12873
2481,2006,10,17,2,14304
2482,2006,10,18,3,13877
2483,2006,10,19,4,13648
2484,2006,10,20,5,13327
2485,2006,10,21,6,8803
2486,2006,10,22,7,7805
2487,2006,10,23,1,12836
2488,2006,10,24,2,14153
2489,2006,10,25,3,13751
2490,2006,10,26,4,13974
2491,2006,10,27,5,13374
2492,2006,10,28,6,8789
2493,2006,10,29,7,7974
2494,2006,10,30,1,12465
2495,2006,10,31,2,12064
2496,2006,11,1,3,13969
2497,2006,11,2,4,13920
2498,2006,11,3,5,13589
2499,2006,11,4,6,8787
2500,2006,11,5,7,7957
2501,2006,11,6,1,12893
2502,2006,11,7,2,13779
2503,2006,11,8,3,13798
2504,2006,11,9,4,13783
2505,2006,11,10,5,13571
2506,2006,11,11,6,8807
2507,2006,11,12,7,7650
2508,2006,11,13,1,12546
2509,2006,11,14,2,14229
2510,2006,11,15,3,13881
2511,2006,11,16,4,14073
2512,2006,11,17,5,14158
2513,2006,11,18,6,8844
2514,2006,11,19,7,7577
2515,2006,11,20,1,14053
2516,2006,11,21,2,14835
2517,2006,11,22,3,13181
2518,2006,11,23,4,7521
2519,2006,11,24,5,9640
2520,2006,11,25,6,8217
2521,2006,11,26,7,7585
2522,2006,11,27,1,13150
2523,2006,11,28,2,14575
2524,2006,11,29,3,13997
2525,2006,11,30,4,13411
2526,2006,12,1,5,13451
2527,2006,12,2,6,8740
2528,2006,12,3,7,7607
2529,2006,12,4,1,12498
2530,2006,12,5,2,13859
2531,2006,12,6,3,13840
2532,2006,12,7,4,13619
2533,2006,12,8,5,12945
2534,2006,12,9,6,8769
2535,2006,12,10,7,7520
2536,2006,12,11,1,12803
2537,2006,12,12,2,14301
2538,2006,12,13,3,13794
2539,2006,12,14,4,13993
2540,2006,12,15,5,13489
2541,2006,12,16,6,9012
2542,2006,12,17,7,7741
2543,2006,12,18,1,13597
2544,2006,12,19,2,14900
2545,2006,12,20,3,14900
2546,2006,12,21,4,14452
2547,2006,12,22,5,12998
2548,2006,12,23,6,8318
2549,2006,12,24,7,6708
2550,2006,12,25,1,6409
2551,2006,12,26,2,11087
2552,2006,12,27,3,14795
2553,2006,12,28,4,14997
2554,2006,12,29,5,14402
2555,2006,12,30,6,9498
2556,2006,12,31,7,7569
2557,2007,1,1,1,7322
2558,2007,1,2,2,11807
2559,2007,1,3,3,13687
2560,2007,1,4,4,13564
2561,2007,1,5,5,13960
2562,2007,1,6,6,8865
2563,2007,1,7,7,7580
2564,2007,1,8,1,12315
2565,2007,1,9,2,13237
2566,2007,1,10,3,13264
2567,2007,1,11,4,13517
2568,2007,1,12,5,13400
2569,2007,1,13,6,8670
2570,2007,1,14,7,7653
2571,2007,1,15,1,11820
2572,2007,1,16,2,12825
2573,2007,1,17,3,13244
2574,2007,1,18,4,13495
2575,2007,1,19,5,12921
2576,2007,1,20,6,8600
2577,2007,1,21,7,7563
2578,2007,1,22,1,12454
2579,2007,1,23,2,13418
2580,2007,1,24,3,13320
2581,2007,1,25,4,13448
2582,2007,1,26,5,13110
2583,2007,1,27,6,8633
2584,2007,1,28,7,7633
2585,2007,1,29,1,12402
2586,2007,1,30,2,13486
2587,2007,1,31,3,13308
2588,2007,2,1,4,13557
2589,2007,2,2,5,13305
2590,2007,2,3,6,8821
2591,2007,2,4,7,7628
2592,2007,2,5,1,12369
2593,2007,2,6,2,13495
2594,2007,2,7,3,13466
2595,2007,2,8,4,13451
2596,2007,2,9,5,13419
2597,2007,2,10,6,8732
2598,2007,2,11,7,7833
2599,2007,2,12,1,12792
2600,2007,2,13,2,13437
2601,2007,2,14,3,13647
2602,2007,2,15,4,13642
2603,2007,2,16,5,13517
2604,2007,2,17,6,8940
2605,2007,2,18,7,7791
2606,2007,2,19,1,11752
2607,2007,2,20,2,13466
2608,2007,2,21,3,13470
2609,2007,2,22,4,13748
2610,2007,2,23,5,13347
2611,2007,2,24,6,8732
2612,2007,2,25,7,7725
2613,2007,2,26,1,12578
2614,2007,2,27,2,13591
2615,2007,2,28,3,13366
2616,2007,3,1,4,13572
2617,2007,3,2,5,13244
2618,2007,3,3,6,8739
2619,2007,3,4,7,7566
2620,2007,3,5,1,12480
2621,2007,3,6,2,13551
2622,2007,3,7,3,13520
2623,2007,3,8,4,13751
2624,2007,3,9,5,13508
2625,2007,3,10,6,8729
2626,2007,3,11,7,7390
2627,2007,3,12,1,12524
2628,2007,3,13,2,13147
2629,2007,3,14,3,13311
2630,2007,3,15,4,13471
2631,2007,3,16,5,13286
2632,2007,3,17,6,8791
2633,2007,3,18,7,7681
2634,2007,3,19,1,12366
2635,2007,3,20,2,13844
2636,2007,3,21,3,13710
2637,2007,3,22,4,13388
2638,2007,3,23,5,13464
2639,2007,3,24,6,8762
2640,2007,3,25,7,7785
2641,2007,3,26,1,12462
2642,2007,3,27,2,13664
2643,2007,3,28,3,13420
2644,2007,3,29,4,13171
2645,2007,3,30,5,13138
2646,2007,3,31,6,8453
2647,2007,4,1,7,7372
2648,2007,4,2,1,12450
2649,2007,4,3,2,13504
2650,2007,4,4,3,13729
2651,2007,4,5,4,13360
2652,2007,4,6,5,12308
2653,2007,4,7,6,8253
2654,2007,4,8,7,6903
2655,2007,4,9,1,12120
2656,2007,4,10,2,13564
2657,2007,4,11,3,13430
2658,2007,4,12,4,13609
2659,2007,4,13,5,12168
2660,2007,4,14,6,8237
2661,2007,4,15,7,7225
2662,2007,4,16,1,12502
2663,2007,4,17,2,13604
2664,2007,4,18,3,13386
2665,2007,4,19,4,13358
2666,2007,4,20,5,13000
2667,2007,4,21,6,8302
2668,2007,4,22,7,7590
2669,2007,4,23,1,12431
2670,2007,4,24,2,13519
2671,2007,4,25,3,13368
2672,2007,4,26,4,13001
2673,2007,4,27,5,12795
2674,2007,4,28,6,8302
2675,2007,4,29,7,7409
2676,2007,4,30,1,12182
2677,2007,5,1,2,13902
2678,2007,5,2,3,13325
2679,2007,5,3,4,13155
2680,2007,5,4,5,12773
2681,2007,5,5,6,8374
2682,2007,5,6,7,7476
2683,2007,5,7,1,12250
2684,2007,5,8,2,13267
2685,2007,5,9,3,13111
2686,2007,5,10,4,13504
2687,2007,5,11,5,13070
2688,2007,5,12,6,8489
2689,2007,5,13,7,7260
2690,2007,5,14,1,12552
2691,2007,5,15,2,13995
2692,2007,5,16,3,13723
2693,2007,5,17,4,13408
2694,2007,5,18,5,12782
2695,2007,5,19,6,8560
2696,2007,5,20,7,7577
2697,2007,5,21,1,12816
2698,2007,5,22,2,14143
2699,2007,5,23,3,13906
2700,2007,5,24,4,14010
2701,2007,5,25,5,13670
2702,2007,5,26,6,8764
2703,2007,5,27,7,7607
2704,2007,5,28,1,7917
2705,2007,5,29,2,13291
2706,2007,5,30,3,14569
2707,2007,5,31,4,14245
2708,2007,6,1,5,13714
2709,2007,6,2,6,8977
2710,2007,6,3,7,7813
2711,2007,6,4,1,12711
2712,2007,6,5,2,13848
2713,2007,6,6,3,13703
2714,2007,6,7,4,13674
2715,2007,6,8,5,13595
2716,2007,6,9,6,8810
2717,2007,6,10,7,7596
2718,2007,6,11,1,12826
2719,2007,6,12,2,13969
2720,2007,6,13,3,13534
2721,2007,6,14,4,14139
2722,2007,6,15,5,13563
2723,2007,6,16,6,8967
2724,2007,6,17,7,7837
2725,2007,6,18,1,13178
2726,2007,6,19,2,14017
2727,2007,6,20,3,13904
2728,2007,6,21,4,13837
2729,2007,6,22,5,13697
2730,2007,6,23,6,9105
2731,2007,6,24,7,7710
2732,2007,6,25,1,12972
2733,2007,6,26,2,14395
2734,2007,6,27,3,14318
2735,2007,6,28,4,14224
2736,2007,6,29,5,13837
2737,2007,6,30,6,9016
2738,2007,7,1,7,7937
2739,2007,7,2,1,13794
2740,2007,7,3,2,14814
2741,2007,7,4,3,9746
2742,2007,7,5,4,13367
2743,2007,7,6,5,14143
2744,2007,7,7,6,10499
2745,2007,7,8,7,8322
2746,2007,7,9,1,13473
2747,2007,7,10,2,14927
2748,2007,7,11,3,14594
2749,2007,7,12,4,14115
2750,2007,7,13,5,13228
2751,2007,7,14,6,9327
2752,2007,7,15,7,7983
2753,2007,7,16,1,13483
2754,2007,7,17,2,14828
2755,2007,7,18,3,14349
2756,2007,7,19,4,14169
2757,2007,7,20,5,14070
2758,2007,7,21,6,9356
2759,2007,7,22,7,7963
2760,2007,7,23,1,13293
2761,2007,7,24,2,14783
2762,2007,7,25,3,14510
2763,2007,7,26,4,14212
2764,2007,7,27,5,14354
2765,2007,7,28,6,9258
2766,2007,7,29,7,8116
2767,2007,7,30,1,13439
2768,2007,7,31,2,14409
2769,2007,8,1,3,14627
2770,2007,8,2,4,14241
2771,2007,8,3,5,13961
2772,2007,8,4,6,9083
2773,2007,8,5,7,8160
2774,2007,8,6,1,13318
2775,2007,8,7,2,14670
2776,2007,8,8,3,14477
2777,2007,8,9,4,14314
2778,2007,8,10,5,13836
2779,2007,8,11,6,9200
2780,2007,8,12,7,7945
2781,2007,8,13,1,13199
2782,2007,8,14,2,14695
2783,2007,8,15,3,14629
2784,2007,8,16,4,14674
2785,2007,8,17,5,14136
2786,2007,8,18,6,9332
2787,2007,8,19,7,8115
2788,2007,8,20,1,13496
2789,2007,8,21,2,14541
2790,2007,8,22,3,14344
2791,2007,8,23,4,14447
2792,2007,8,24,5,14162
2793,2007,8,25,6,9234
2794,2007,8,26,7,8025
2795,2007,8,27,1,13187
2796,2007,8,28,2,14959
2797,2007,8,29,3,14517
2798,2007,8,30,4,14668
2799,2007,8,31,5,14163
2800,2007,9,1,6,9465
2801,2007,9,2,7,7957
2802,2007,9,3,1,8397
2803,2007,9,4,2,13600
2804,2007,9,5,3,15440
2805,2007,9,6,4,15010
2806,2007,9,7,5,14818
2807,2007,9,8,6,9745
2808,2007,9,9,7,8389
2809,2007,9,10,1,13844
2810,2007,9,11,2,14063
2811,2007,9,12,3,14960
2812,2007,9,13,4,14525
2813,2007,9,14,5,14603
2814,2007,9,15,6,9807
2815,2007,9,16,7,8283
2816,2007,9,17,1,13798
2817,2007,9,18,2,15194
2818,2007,9,19,3,14783
2819,2007,9,20,4,15139
2820,2007,9,21,5,14473
2821,2007,9,22,6,9604
2822,2007,9,23,7,8512
2823,2007,9,24,1,13534
2824,2007,9,25,2,14788
2825,2007,9,26,3,14417
2826,2007,9,27,4,14519
2827,2007,9,28,5,13926
2828,2007,9,29,6,9198
2829,2007,9,30,7,7983
2830,2007,10,1,1,13244
2831,2007,10,2,2,14231
2832,2007,10,3,3,14021
2833,2007,10,4,4,13756
2834,2007,10,5,5,13649
2835,2007,10,6,6,8901
2836,2007,10,7,7,7858
2837,2007,10,8,1,12582
2838,2007,10,9,2,14033
2839,2007,10,10,3,14086
2840,2007,10,11,4,13580
2841,2007,10,12,5,13400
2842,2007,10,13,6,8756
2843,2007,10,14,7,7579
2844,2007,10,15,1,12987
2845,2007,10,16,2,14039
2846,2007,10,17,3,13783
2847,2007,10,18,4,13581
2848,2007,10,19,5,13437
2849,2007,10,20,6,8607
2850,2007,10,21,7,7723
2851,2007,10,22,1,12730
2852,2007,10,23,2,13681
2853,2007,10,24,3,13771
2854,2007,10,25,4,13874
2855,2007,10,26,5,13223
2856,2007,10,27,6,8806
2857,2007,10,28,7,7560
2858,2007,10,29,1,12648
2859,2007,10,30,2,13389
2860,2007,10,31,3,11757
